OY	0.0005186182365
NP	0.000515453518
WT	0.0005083329015
GW	0.0005020034646
KH	0.0005008166952
HS	0.0004885534112
PS	0.0004762901271
PU	0.0004731254087
KO	0.0004711474597
JU	0.0004679827412
NM	0.0004632356635
HY	0.0004620488941
EK	0.0004584885858
LK	0.0004549282776
FS	0.0004489944305
RK	0.0004387090955
CC	0.0004339620178
MH	0.0004327752484
HW	0.0004272369911
SG	0.0004220943236
AH	0.0004209075542
OE	0.0004161604765
KS	0.0004149737071
BI	0.00040903986
UB	0.0004054795518
YM	0.000405083962
MW	0.000396776576
YP	0.0003959853964
RV	0.0003896559595
YL	0.0003817441634
NR	0.0003801618041
NV	0.0003750191367
FW	0.0003730411876
YR	0.0003730411876
LM	0.0003714588284
GB	0.0003639426221
LH	0.0003623602628
IP	0.0003607779036
SY	0.0003603823138
HM	0.0003433719521
LR	0.000333482207
GF	0.0003311086681
WW	0.0003220101026
VS	0.0003196365637
TG	0.0003192409739
LP	0.0003113291778
KT	0.0002990658938
KU	0.0002970879448
FM	0.0002923408671
ZE	0.0002919452773
JO	0.0002832423015
LB	0.0002824511219
YN	0.0002796819933
WR	0.0002729569666
GG	0.0002709790175
DV	0.0002693966583
IW	0.0002642539908
PH	0.0002634628112
FC	0.0002547598355
ZO	0.0002531774762
AA	0.000249617168
WD	0.0002464524495
EQ	0.0002464524495
GM	0.0002432877311
XC	0.0002428921413
UZ	0.0002424965514
YG	0.0002385406534
IZ	0.0002357715247
VN	0.0002353759349
IH	0.0002349803451
FP	0.0002330023961
GP	0.0002286509082
FB	0.0002282553184
SV	0.0002242994203
TK	0.0002227170611
JE	0.0002223214713
LC	0.0002104537771
MN	0.0002076846485
LV	0.000206497879
XT	0.00020451993
HC	0.0002037287504
DK	0.0001985860829
HP	0.0001981904931
BS	0.0001954213645
GD	0.000194234595
UK	0.0001938390052
GC	0.0001914654664
DJ	0.0001886963377
MF	0.0001855316193
HB	0.0001827624906
VW	0.0001760374639
LN	0.0001756418741
HD	0.0001701036168
HF	0.0001693124372
KL	0.0001669388984
XI	0.0001649609494
UW	0.0001641697697
HN	0.0001641697697
KW	0.0001629830003
FY	0.0001625874105
SQ	0.0001606094615
UF	0.0001586315124
LG	0.0001546756144
AZ	0.0001530932552
HL	0.0001499285367
WL	0.0001479505877
PY	0.0001471594081
XA	0.0001459726386
UH	0.000145181459
FD	0.000141225561
II	0.0001404343813
WB	0.0001376652527
EJ	0.0001360828935
YY	0.0001321269954
ML	0.0001317314056
XE	0.0001265887381
WF	0.0001257975585
WC	0.0001246107891
CY	0.0001238196095
NQ	0.0001234240197
FN	0.000120654891
YU	0.0001190725318
WM	0.0001155122235
VL	0.0001151166337
IX	0.0001151166337
MR	0.0001123475051
BT	0.0001115563255
MC	0.0001091827866
FG	0.0001087871968
PW	0.0001076004274
TV	0.0001032489395
VT	0.0001004798109
ZI	0.0000996886313
GY	0.0000988974517
VH	0.0000969195026
AJ	0.000096128323
SJ	0.000094150374
BB	0.0000933591944
YK	0.0000925680147
UO	0.0000921724249
MD	0.0000882165269
AE	0.0000862385778
AO	0.0000846562186
NJ	0.0000842606288
EZ	0.0000842606288
RX	0.000083865039
VR	0.0000834694492
KB	0.0000830738594
HG	0.0000830738594
KY	0.0000826782696
OJ	0.0000810959104
KR	0.0000795135511
WY	0.0000791179613
DQ	0.0000787223715
PF	0.0000779311919
KF	0.0000775356021
WP	0.0000759532429
PC	0.0000719973448
CS	0.0000708105754
YV	0.0000700193958
BJ	0.000069623806
IU	0.0000692282162
ZA	0.0000656679079
ZH	0.0000640855487
TZ	0.0000632943691
MG	0.00006131642
KC	0.0000609208302
PB	0.0000605252404
TJ	0.0000597340608
HK	0.0000597340608
KP	0.000059338471
FV	0.000057360522
KM	0.0000565693423
OX	0.0000557781627
UV	0.0000541958035
ZU	0.0000518222647
VY	0.0000506354952
OZ	0.0000506354952
CQ	0.0000474707768
WG	0.0000458884176
YJ	0.0000431192889
FK	0.0000423281093
AQ	0.0000419325195
WU	0.0000411413399
GV	0.0000411413399
TQ	0.0000411413399
PM	0.0000407457501
JA	0.000038767801
FJ	0.000038767801
WK	0.0000371854418
VB	0.0000371854418
VC	0.0000359986724
XH	0.0000352074928
RZ	0.000034811903
XV	0.0000344163132
MV	0.0000344163132
VD	0.0000340207234
HV	0.0000332295438
NX	0.0000332295438
KG	0.0000320427743
XX	0.0000312515947
RJ	0.0000308560049
VF	0.0000304604151
KD	0.0000300648253
BM	0.0000300648253
UY	0.0000292736457
RQ	0.0000284824661
OQ	0.0000276912865
ZM	0.0000261089272
CW	0.0000257133374
VG	0.0000249221578
GJ	0.0000249221578
VP	0.0000241309782
MK	0.0000229442088
PN	0.000022548619
YQ	0.0000221530292
WV	0.0000201750801
AX	0.0000201750801
BV	0.0000193839005
GK	0.0000185927209
ZZ	0.0000185927209
ZL	0.0000185927209
VM	0.0000181971311
PD	0.0000174059515
LQ	0.0000174059515
UX	0.0000170103617
IQ	0.0000170103617
HJ	0.0000166147719
GQ	0.0000158235923
CD	0.0000154280025
UU	0.0000146368228
XW	0.000014241233
BW	0.000014241233
DZ	0.0000134500534
CF	0.0000130544636
VU	0.0000126588738
ZD	0.0000126588738
VK	0.0000126588738
HQ	0.000012263284
NZ	0.000012263284
CP	0.0000110765146
CB	0.0000110765146
PK	0.0000110765146
WQ	0.0000106809248
XO	0.0000106809248
LZ	0.0000106809248
WJ	0.0000094941554
LJ	0.0000094941554
PG	0.0000090985656
MQ	0.0000090985656
MJ	0.0000090985656
ZN	0.0000087029757
KV	0.0000087029757
XS	0.0000087029757
BD	0.0000083073859
XU	0.0000079117961
SX	0.0000075162063
BN	0.0000071206165
BH	0.0000071206165
CG	0.0000071206165
ZW	0.0000071206165
XM	0.0000067250267
FQ	0.0000067250267
SZ	0.0000067250267
CM	0.0000067250267
IJ	0.0000059338471
YZ	0.0000059338471
XF	0.0000059338471
ZY	0.0000055382573
IY	0.0000055382573
PJ	0.0000055382573
KQ	0.0000055382573
ZT	0.0000051426675
UJ	0.0000047470777
KK	0.0000047470777
XR	0.0000047470777
XY	0.0000047470777
BC	0.0000043514879
JI	0.0000043514879
PQ	0.0000039558981
KJ	0.0000039558981
XL	0.0000039558981
PV	0.0000035603083
GZ	0.0000035603083
ZS	0.0000031647185
VJ	0.0000031647185
VV	0.0000031647185
XB	0.0000031647185
XN	0.0000031647185
HZ	0.0000027691286
ZB	0.0000027691286
CZ	0.0000023735388
CV	0.0000023735388
BP	0.0000023735388
CN	0.0000023735388
FZ	0.000001977949
ZF	0.000001977949
ZV	0.0000015823592
UQ	0.0000015823592
XQ	0.0000015823592
BF	0.0000015823592
ZC	0.0000015823592
ZK	0.0000015823592
ZP	0.0000011867694
ZR	0.0000011867694
VQ	0.0000011867694
XD	0.0000011867694
CJ	0.0000007911796
WZ	0.0000007911796
XG	0.0000007911796
BG	0.0000007911796
VZ	0.0000003955898
MZ	0.0000003955898
BQ	0.0000003955898
ZQ	0.0000003955898
XJ	0.0000003955898
QR	0.0000003955898
WX	0.0000003955898
KZ	0.0000003955898
XK	0.0000003955898
ZG	0.0000003955898
YX	0.0000003955898
VX	0.0000003955898
DX	0.0000003955898
TX	0.0000003955898
