THEN	-3.57912507615222
MAND	-3.58870025403683
HERS	-3.59352244541859
THEB	-3.59897535199274
ANDI	-3.60019115761363
OUNT	-3.60079961519249
LOOK	-3.60629245780981
NAND	-3.60690464025929
INGO	-3.61489730500333
COUN	-3.62108927525125
CEAN	-3.62233228349085
THET	-3.62919658501475
ERAN	-3.64053171897412
DTHA	-3.6462478348874
NGTO	-3.65263763298617
INGS	-3.65520502849142
TWAS	-3.65713491008107
RESS	-3.65713491008107
NCEA	-3.66229954389791
HAND	-3.66424317910648
ASHA	-3.66814181952214
MTHE	-3.6766413803346
WHEN	-3.67729819480813
THEL	-3.68256829923236
UNDE	-3.69386034881013
HEIR	-3.69921870054575
BEEN	-3.70325639109183
TOHI	-3.71070143394094
ITHA	-3.7134225240553
IONS	-3.72163050447313
NOTH	-3.7271401602841
DHIS	-3.73685571207019
NCES	-3.73825138570917
HEAR	-3.7396490099758
ECOU	-3.76156575856428
FORT	-3.762280810436
WOUL	-3.77090155347991
DHIM	-3.773068401565
LING	-3.77451557982047
DING	-3.77669028165615
HOUG	-3.77669028165615
LLTH	-3.78983875449966
ORTH	-3.79131042511112
INGI	-3.79352199991596
CESS	-3.79721886179728
PRES	-3.79944355681939
ATAS	-3.80390784994808
STAN	-3.80614749254158
TTER	-3.81139291483465
ANCE	-3.82196703148648
KNOW	-3.82653324946606
TASH	-3.82729631703456
ONLY	-3.83188699074316
OVER	-3.83188699074316
HATI	-3.83572871655916
DWIT	-3.83649883596572
EDIN	-3.83881275909612
ETHI	-3.84423282656546
NATA	-3.84578682843219
HIMS	-3.84890209574914
ENTH	-3.85280987719722
ANDE	-3.85437727563723
TIME	-3.85437727563723
ETHA	-3.8575194620403
DREW	-3.86067155290862
EOFT	-3.86621173328423
OSTO	-3.87258118156971
ERIN	-3.87658278754972
SHOU	-3.88060047073633
FORE	-3.88301885160062
INTO	-3.89030928486329
MSEL	-3.8935666167336
THEG	-3.89519927015749
NHIS	-3.89601659754259
HERO	-3.89601659754259
NESS	-3.89847259550246
THTH	-3.89929260374849
OMTH	-3.90011328495991
SIDE	-3.90670309463897
NDIN	-3.910843887305
VING	-3.91167410736099
ENCH	-3.91834079871918
DERS	-3.92337014712418
RENC	-3.92421083653898
ITHT	-3.93435462596948
TTLE	-3.93946536963204
RETH	-3.93946536963204
HERA	-3.94546110493837
HATS	-3.94804175153187
SHED	-3.9549562129607
WILL	-3.95756151187246
YOUR	-3.96191881724142
EVEN	-3.9645423430138
ROST	-3.96717276978258
NGHI	-3.96805111854348
SWER	-3.97069080331425
IDNO	-3.97333747446663
COUL	-3.97510582152337
SOFT	-3.97776421918998
DIDN	-3.97865192453012
LTHE	-3.98399476894062
MORE	-3.98488802491783
WASA	-3.98488802491783
HOUT	-3.98578207951471
DHER	-3.9875725902885
FACE	-3.98846904933554
HEAD	-3.99026438195421
ERST	-3.99566980052112
ALLT	-4.0001967435169
ASTH	-4.00110459650708
THAN	-4.00656909097916
HESE	-4.00748275024783
SING	-4.00839724505322
ABLE	-4.01022874739669
ROMT	-4.01390184610855
METH	-4.0157434672552
ISHE	-4.0157434672552
INGW	-4.02128876797162
NGAN	-4.02221598176082
TTHA	-4.02221598176082
EREA	-4.02314405607337
OMET	-4.02314405607337
LONG	-4.02593345816095
NTER	-4.02686499059906
EYOU	-4.03341012850397
ECON	-4.03811159461577
HISS	-4.04188874735952
SION	-4.04378268731959
FREN	-4.04568022109578
ESSI	-4.0466303399321
YING	-4.04758136235281
OFHI	-4.04853329007819
IMSE	-4.05235008860489
STHA	-4.05235008860489
HIMA	-4.05235008860489
ENCE	-4.06099152500023
EMEN	-4.06099152500023
IONO	-4.06776465200608
NGIN	-4.0706815233012
ABOU	-4.07165570749904
BOUT	-4.07263084165725
WENT	-4.07850170000703
TURN	-4.08342054907863
ERES	-4.08440722898107
ERAL	-4.08638351420929
ESAN	-4.09134138257007
READ	-4.09134138257007
HISH	-4.09134138257007
ALLY	-4.09632395391454
GAIN	-4.09932545691829
ITHH	-4.10032796326792
HEST	-4.10133147564516
STOV	-4.10838440160705
UTTH	-4.11548742487529
EWIT	-4.11548742487529
SSED	-4.11752616156514
TILL	-4.12264126223191
ANDO	-4.12264126223191
ESAI	-4.12469465104375
ENTO	-4.12572292876932
TOBE	-4.12778266173233
ROOM	-4.13398743861921
REAT	-4.13606428256405
HEPR	-4.13710432425946
HEMA	-4.13814544876788
COME	-4.14232082017836
LIKE	-4.14861674863517
INTE	-4.14966993461983
GAND	-4.15389380573601
ENTL	-4.16026325402149
EDHE	-4.16132878422353
FHIS	-4.16132878422353
ERSA	-4.16239545099134
AGAI	-4.16346325675217
SNOT	-4.16453220394107
HADB	-4.16774591854417
FFIC	-4.16989414708246
CTIO	-4.17096999441592
EYES	-4.17204700044356
ASHE	-4.17528499571733
WASS	-4.17744949872691
IONA	-4.17961869697445
BYTH	-4.18506236855563
FTER	-4.18943874315543
EPRI	-4.1905358359698
ANDB	-4.19163413371886
ONOF	-4.19383435462846
ANDD	-4.19603942718678
AFTE	-4.19824937283758
ITWA	-4.20157347562142
ESTH	-4.20157347562142
TEDT	-4.20268396990545
BEFO	-4.20713832025483
USSI	-4.2082550149549
FORM	-4.21049215235326
ANDP	-4.21049215235326
ENTI	-4.21273430575895
HIST	-4.21498149771585
ATTE	-4.21610699023759
WHER	-4.21723375092018
YTHI	-4.21836178262468
OHIM	-4.21949108822183
REST	-4.22062167059211
HISF	-4.2217535326258
ADBE	-4.22402110729358
NDHE	-4.22629383554458
NTLY	-4.22743213959464
HEWO	-4.22857174085757
TERS	-4.23658552158113
NTOT	-4.23773560796437
PART	-4.23888701856941
HEDI	-4.23888701856941
EWHO	-4.24234922629788
AUSE	-4.24466404214633
WAST	-4.2481463439822
CAME	-4.2481463439822
HATW	-4.2493098112455
TOFT	-4.25047463374179
ANGE	-4.25047463374179
CONS	-4.25280835708802
NTIN	-4.253977264293
EDBY	-4.25514753944119
EDON	-4.25514753944119
DONT	-4.25631918573808
ENIN	-4.26101954691841
HOSE	-4.26219809743785
WELL	-4.2633780385777
SSIA	-4.2633780385777
RUSS	-4.26455937362353
COMM	-4.26455937362353
HEFR	-4.26455937362353
ANDC	-4.26574210587258
ATED	-4.2669262386338
OFFI	-4.27048707325681
EFRE	-4.2716768413924
HETH	-4.27286802676255
ESSE	-4.27645012014506
OUSE	-4.2776470083789
ULDN	-4.2860655788445
IOUS	-4.28727403820607
SHES	-4.28848395970878
ITHO	-4.28848395970878
ESSA	-4.28848395970878
ROUN	-4.28848395970878
AIDT	-4.28969534689508
CONT	-4.29212253255269
ESTI	-4.29333833817358
NDSO	-4.29699464937669
ANDM	-4.29821639662701
HECA	-4.29943963836975
HERT	-4.30311836722722
SHEA	-4.31299499072313
ANDF	-4.316724019283
EDAT	-4.316724019283
ORDE	-4.31797012536324
SEEM	-4.32171778746348
MARY	-4.32297013577995
ERET	-4.32297013577995
HEMO	-4.32422405443954
LEAS	-4.32547954738537
EROR	-4.32547954738537
REDT	-4.32547954738537
ANDL	-4.32799527198262
HIMT	-4.32925551159491
ENTS	-4.32925551159491
STIL	-4.33051734141533
DOWN	-4.33051734141533
ECOM	-4.33051734141533
LYAN	-4.33304578776869
INGB	-4.33558064337188
DBEE	-4.33558064337188
NDED	-4.33558064337188
DINT	-4.33558064337188
RIGH	-4.33812194080055
TERE	-4.34322399268445
NERA	-4.34450358339007
MPER	-4.34578481354612
SENT	-4.34963838286211
ENER	-4.34963838286211
FICE	-4.35092621304654
EDWI	-4.35350685964003
LAND	-4.35479968464234
HOUS	-4.35609418320498
OMEN	-4.35739035966643
SMIL	-4.35868821838203
IBLE	-4.36128900008209
RDER	-4.3625919318625
ENTA	-4.36520289940322
EINT	-4.36520289940322
WARD	-4.3678207019453
INGF	-4.36913217754311
HERH	-4.37176029994938
LDNO	-4.37176029994938
ERSO	-4.37571547979231
ESHE	-4.37571547979231
INED	-4.37703735705022
SHEW	-4.3796863652218
LLOW	-4.38101350542986
CAUS	-4.38101350542986
HISW	-4.38234240927992
NGOF	-4.3850055266994
STER	-4.3850055266994
HAPP	-4.3850055266994
HATA	-4.38901354809694
ENTE	-4.39303769839667
EGAN	-4.39303769839667
IDTH	-4.39572949006238
TAKE	-4.39842854703154
DFOR	-4.39978081228156
ISTE	-4.40113490862928
OSCO	-4.40113490862928
INHI	-4.40656970461524
MOSC	-4.40793303134311
SCOW	-4.40793303134311
DTOH	-4.4134050012211
RIED	-4.41477768503307
NGHE	-4.41477768503307
EMPE	-4.41615225569624
APPE	-4.41752871840496
ENED	-4.41890707837508
EARE	-4.41890707837508
OLDI	-4.42028734084404
ATHI	-4.42028734084404
PLEA	-4.42305359433693
MEAN	-4.42443959594481
BEGA	-4.42443959594481
GHIS	-4.42721737550871
HOUL	-4.43279619053575
NTHA	-4.43559731281546
OKED	-4.43559731281546
OTHI	-4.43700082181778
ORSE	-4.43700082181778
LEON	-4.4398137631944
GENE	-4.44122320669763
LOVE	-4.44263463953604
HEFI	-4.44404806733318
RNED	-4.44546349573652
ESOF	-4.44688093041749
SWIT	-4.44688093041749
BUTT	-4.44688093041749
DENT	-4.44830037707171
REWA	-4.44830037707171
NDAN	-4.44972184141909
ERHE	-4.44972184141909
SHEH	-4.44972184141909
ICHO	-4.45114532920395
PERO	-4.45114532920395
SMAR	-4.45257084619517
WING	-4.45257084619517
ENTT	-4.45257084619517
BECA	-4.45399839818635
IRST	-4.45542799099595
EBUT	-4.45829332246923
LESS	-4.45972907289534
EREW	-4.46116688766497
STOR	-4.46116688766497
NGER	-4.46549277761209
ASNO	-4.46838713563845
COMP	-4.47274444100741
TSHE	-4.47274444100741
THIM	-4.47274444100741
OUTH	-4.47274444100741
STRA	-4.47274444100741
EHIM	-4.47420110550387
ITIO	-4.47420110550387
ICER	-4.47420110550387
NICH	-4.47420110550387
ESTA	-4.47712081560721
THHI	-4.47712081560721
WORD	-4.47858387365897
EREN	-4.47858387365897
CHAN	-4.48151642708025
HESO	-4.48298593505961
ONAN	-4.48445760567106
TYOU	-4.48445760567106
OOKE	-4.48445760567106
SAME	-4.48445760567106
ASKE	-4.48445760567106
NEDT	-4.48593144528936
ARMY	-4.48740746031748
ATIS	-4.48888565718679
STOO	-4.48888565718679
ALON	-4.49184862231745
DPRI	-4.49482039270661
SKED	-4.49482039270661
JUST	-4.49630959625808
HEEM	-4.49630959625808
NTED	-4.49630959625808
CHOL	-4.49630959625808
ANOT	-4.49630959625808
TINT	-4.49780102084475
EING	-4.49929467310153
THOS	-4.50378906268937
ANDN	-4.50378906268937
UNTE	-4.50378906268937
MILE	-4.5052916925739
NDHI	-4.5052916925739
URNE	-4.50679658375332
HERI	-4.50830374304389
REAN	-4.51132489337807
WASN	-4.51283889820929
GHTH	-4.51435519872725
ESAM	-4.51435519872725
EEMP	-4.51587380190444
ISTO	-4.51587380190444
REAL	-4.51739471474515
RTHA	-4.51739471474515
LEAN	-4.51891794428567
DDEN	-4.51891794428567
TOHE	-4.52197138177256
EHER	-4.52810637034007
SIAN	-4.52810637034007
ONCE	-4.52964601652567
ARRI	-4.53118803687748
ACTI	-4.53118803687748
HISP	-4.53118803687748
ESTO	-4.53273243872886
AKIN	-4.53273243872886
ERTO	-4.53582841643398
INGL	-4.53582841643398
HOLA	-4.5373800071254
CHIN	-4.53893400899214
OLEO	-4.53893400899214
IONT	-4.53893400899214
SOLD	-4.53893400899214
LLED	-4.53893400899214
TALL	-4.5404904295398
ROUG	-4.5404904295398
ESSM	-4.54204927630909
SSIO	-4.54204927630909
WHOW	-4.54361055687604
NEVE	-4.54361055687604
NHER	-4.54361055687604
TAIN	-4.54517427885222
AWAY	-4.54517427885222
OLAS	-4.54517427885222
RYTH	-4.54674044988497
AVIN	-4.54674044988497
FIRS	-4.54830907765759
LITT	-4.54830907765759
TANT	-4.54988016988964
RESE	-4.54988016988964
LIFE	-4.55145373433707
FELT	-4.55145373433707
SFOR	-4.55302977879253
APOL	-4.55302977879253
THEV	-4.5561893390829
SSMA	-4.55777287068854
ECAU	-4.55777287068854
EEME	-4.55935891384418
REHE	-4.55935891384418
DTOT	-4.56572836212966
MOVE	-4.56572836212966
OPLE	-4.56572836212966
SSIN	-4.56892836486033
THAD	-4.5705322144423
MADE	-4.5705322144423
INST	-4.57213864049058
EMED	-4.57697346054516
NDOF	-4.57859027577207
HISC	-4.57859027577207
RIEN	-4.58183176969624
NAPO	-4.58345646542324
DRES	-4.58508380508261
ERSE	-4.58508380508261
ASAN	-4.58834645071743
ESTR	-4.58834645071743
POLE	-4.58834645071743
NDWH	-4.58998177405816
LEFT	-4.58998177405816
IDEN	-4.5916197760624
DONE	-4.59326046551986
HISE	-4.59326046551986
WHOL	-4.59654994217026
EMAN	-4.59654994217026
SSHE	-4.59985027519892
OICE	-4.59985027519892
IMAN	-4.60150453529494
ENDE	-4.60316153650257
EALL	-4.60482128792094
ALLE	-4.60482128792094
OUTT	-4.60482128792094
GHTE	-4.60648379869455
CALL	-4.60814907801361
PORT	-4.60814907801361
SEDT	-4.60814907801361
INGR	-4.60981713511431
EART	-4.60981713511431
ONTO	-4.60981713511431
TERT	-4.61148797927913
HORS	-4.61148797927913
SUCH	-4.61316161983716
PEOP	-4.61483806616441
EOPL	-4.61483806616441
HELE	-4.61651732768413
LYTH	-4.61651732768413
OWTH	-4.61819941386711
TURE	-4.62326271582366
OMMA	-4.62326271582366
EREI	-4.62495619632999
HISA	-4.62495619632999
NOTT	-4.62665254957817
NTOF	-4.62665254957817
ENOT	-4.62835178533113
TENT	-4.62835178533113
HEDA	-4.62835178533113
ISTH	-4.62835178533113
REMA	-4.62835178533113
ESEN	-4.63005391340166
TEDA	-4.63005391340166
CEOF	-4.63005391340166
THRO	-4.63005391340166
RNIN	-4.6334668859979
TWIT	-4.63517775040153
BATT	-4.63517775040153
EWOU	-4.63689154687926
ITHE	-4.64205062968929
FORH	-4.64205062968929
NDTO	-4.64205062968929
NTTO	-4.64205062968929
OHER	-4.64550486455738
INGE	-4.64550486455738
SINT	-4.64550486455738
ETHO	-4.64550486455738
ANIN	-4.64723646672166
AUGH	-4.64897107253387
TFOR	-4.65070869243241
ONEO	-4.65070869243241
VENT	-4.65070869243241
HHIS	-4.65244933691019
PECT	-4.65419301651502
DIER	-4.65419301651502
ATHA	-4.65768952357375
YONE	-4.65768952357375
DSHE	-4.65944237240116
EFIR	-4.66295731450861
HEDO	-4.66295731450861
OHIS	-4.66295731450861
VOIC	-4.66295731450861
LDIE	-4.66295731450861
HEBA	-4.66471942950201
HISM	-4.66648465502657
BACK	-4.66648465502657
METO	-4.66825300208332
EHIS	-4.66825300208332
MMAN	-4.66825300208332
OYOU	-4.6700244817317
REPL	-4.67357688333607
GIVE	-4.67357688333607
CHED	-4.67357688333607
LDBE	-4.67535782770706
HERF	-4.67714194950056
ITTL	-4.67714194950056
WAYS	-4.67892926007466
ONHI	-4.68071977084845
MUST	-4.68251349330247
TORE	-4.68251349330247
TALK	-4.68251349330247
ULDB	-4.68611061948332
EARD	-4.68791404648247
ENHE	-4.68791404648247
ISHA	-4.68972073170742
HOLE	-4.68972073170742
YOUN	-4.69334392407684
FORA	-4.69334392407684
NTAN	-4.69516045500324
DFRO	-4.69516045500324
SEVE	-4.69698029172023
OWER	-4.69880344628174
FEEL	-4.70062993080778
OUTO	-4.70245975748485
OURS	-4.70429293856651
CTED	-4.70796941329582
ATIN	-4.70796941329582
ONEA	-4.70796941329582
ARED	-4.70796941329582
LIGH	-4.70796941329582
EXPE	-4.70981273179011
ISFA	-4.71165945438328
TERI	-4.71350959367144
WHOH	-4.71350959367144
HEBE	-4.71350959367144
GOOD	-4.71350959367144
STRE	-4.71350959367144
PASS	-4.71350959367144
ASTO	-4.71536316232076
NGAT	-4.71536316232076
MEDT	-4.71722017306797
NDHA	-4.71722017306797
RSTA	-4.71722017306797
EROF	-4.71722017306797
EXPR	-4.71908063872089
ECTI	-4.71908063872089
OSSI	-4.71908063872089
XPRE	-4.72094457215896
TTIN	-4.72094457215896
BEIN	-4.72281198633375
EENT	-4.72281198633375
TESS	-4.72281198633375
TELL	-4.72468289426956
REAS	-4.72655730906391
LETH	-4.72655730906391
OSIT	-4.72655730906391
ASON	-4.72655730906391
ALLO	-4.72655730906391
MBER	-4.72655730906391
SBUT	-4.72843524388811
EATE	-4.72843524388811
EHEA	-4.72843524388811
ITIS	-4.72843524388811
SERV	-4.72843524388811
UZOV	-4.72843524388811
HEPO	-4.73031671198782
RSAN	-4.73031671198782
HADN	-4.73031671198782
KUTU	-4.73220172668359
UTUZ	-4.73220172668359
TUZO	-4.73220172668359
TONE	-4.73409030137146
ETTE	-4.7359824495235
NOTI	-4.7359824495235
ELIN	-4.7359824495235
EDID	-4.7359824495235
NCED	-4.7359824495235
HEHO	-4.7359824495235
ORET	-4.74168047063813
RSEL	-4.74168047063813
AYIN	-4.74168047063813
EASE	-4.74358704890872
ANTO	-4.74549726916483
NTTH	-4.74741114534712
NEOF	-4.74741114534712
ONSI	-4.74932869147639
TOOD	-4.74932869147639
NWIT	-4.74932869147639
LACE	-4.75124992165428
HAVI	-4.75124992165428
BUTI	-4.75317485006387
HERW	-4.75317485006387
SIBL	-4.75317485006387
SITI	-4.75703585872133
MOST	-4.75703585872133
EADY	-4.75897196774819
LYIN	-4.75897196774819
HOHA	-4.76091183256602
STIN	-4.76091183256602
FATH	-4.76285546777459
ERHA	-4.76285546777459
HADS	-4.76480288805899
HINK	-4.76480288805899
AINT	-4.76480288805899
CETH	-4.76675410819025
VERS	-4.76675410819025
ICHH	-4.76675410819025
HELA	-4.76675410819025
EMOR	-4.76870914302605
BLET	-4.77066800751139
NOTA	-4.77066800751139
RATI	-4.77066800751139
ASIN	-4.77263071667923
DATT	-4.77459728565128
NTES	-4.77459728565128
ANDG	-4.77854206394229
POSS	-4.7805203039544
EDIT	-4.78250246515839
ALWA	-4.78250246515839
FULL	-4.78250246515839
FFER	-4.78448856313002
WISH	-4.78448856313002
ERYT	-4.78647861353803
OKIN	-4.78647861353803
THRE	-4.78847263214489
TTHI	-4.79047063480757
KEDA	-4.79047063480757
OWIN	-4.79047063480757
MOME	-4.79247263747824
TERA	-4.79247263747824
GHER	-4.79247263747824
ESHO	-4.79247263747824
WTHE	-4.79247263747824
UEST	-4.7944786562051
HENT	-4.7944786562051
ONGT	-4.7944786562051
EACH	-4.79850280650483
EATH	-4.80052097066107
STEN	-4.80052097066107
HADT	-4.80052097066107
NDSH	-4.80254321604184
ONES	-4.80254321604184
YTHA	-4.80456955918707
YOUA	-4.80456955918707
ERSH	-4.80456955918707
DYOU	-4.80660001673745
NWHI	-4.80660001673745
EWHE	-4.80660001673745
OUNG	-4.80660001673745
OMAN	-4.80863460543524
SPEC	-4.81067334212509
POSI	-4.81067334212509
PLAC	-4.81271624375489
SFAC	-4.81271624375489
SHAD	-4.81271624375489
ROWN	-4.81476332737661
OUSA	-4.81476332737661
GHTT	-4.81681461014717
TABL	-4.81681461014717
STOP	-4.81887010932926
INGP	-4.81887010932926
TEVE	-4.82092984229227
ASIF	-4.82092984229227
VIDE	-4.82092984229227
ARTI	-4.82092984229227
ECAM	-4.82299382651313
HEMI	-4.82299382651313
HEYW	-4.82506207957718
ANTS	-4.82713461917916
GTHA	-4.82713461917916
HADA	-4.829211463124
TEDH	-4.829211463124
ORME	-4.829211463124
DHAV	-4.829211463124
ETER	-4.83129262932782
HEEN	-4.83129262932782
RECO	-4.83129262932782
HELO	-4.83129262932782
TRAN	-4.83129262932782
SHIN	-4.83337813581884
LETO	-4.83337813581884
ERWH	-4.83337813581884
ADNO	-4.83337813581884
INAN	-4.8354680007383
OING	-4.8354680007383
EOLD	-4.83756224234142
NDIT	-4.83756224234142
HEME	-4.84176392919512
DWAS	-4.84176392919512
HISL	-4.84176392919512
EOFF	-4.84176392919512
GREA	-4.84176392919512
ATTL	-4.84176392919512
EFRO	-4.84598334473782
HEFA	-4.84598334473782
ENIS	-4.84598334473782
ENAN	-4.8480997476442
ILLA	-4.8480997476442
LWAY	-4.85022063921334
EARS	-4.85022063921334
OOKI	-4.85022063921334
KHOV	-4.85022063921334
IONW	-4.85234603852565
PERS	-4.85234603852565
UDDE	-4.85234603852565
EPAR	-4.85447596478348
ONTI	-4.85447596478348
NFOR	-4.85447596478348
EARM	-4.85447596478348
NGON	-4.85447596478348
SETH	-4.85447596478348
VETH	-4.85661043731211
UITE	-4.85661043731211
SONY	-4.85661043731211
EWOR	-4.85874947556086
USED	-4.85874947556086
LLIN	-4.85874947556086
HENH	-4.85874947556086
RSTO	-4.86089309910411
WANT	-4.8630413276424
ENLY	-4.8630413276424
AINE	-4.8630413276424
SSIB	-4.8630413276424
HERU	-4.8651941810035
DENI	-4.8651941810035
NDWI	-4.86735167914352
UTIN	-4.86735167914352
HERB	-4.86735167914352
SWHO	-4.86735167914352
YOUT	-4.86951384214802
HEWH	-4.86951384214802
ETUR	-4.86951384214802
ILIT	-4.86951384214802
MING	-4.87168069023311
LAST	-4.87385224374662
EOTH	-4.87385224374662
HISO	-4.87602852316921
ONYA	-4.87602852316921
SWAS	-4.87820954911557
OVED	-4.87820954911557
LYTO	-4.88039534233555
URSE	-4.88258592371537
HEWI	-4.88478131427881
NDSA	-4.88478131427881
ISOV	-4.88478131427881
STAT	-4.88698153518841
ISCO	-4.88698153518841
SHAN	-4.88698153518841
AINS	-4.88698153518841
ESSO	-4.88918660774672
NWHO	-4.88918660774672
DPIE	-4.88918660774672
MILI	-4.89139655339753
VERT	-4.89139655339753
WHIL	-4.89361139372708
RANG	-4.89361139372708
UCHA	-4.89361139372708
OHAD	-4.89583115046539
INGU	-4.8980558454875
NSWE	-4.8980558454875
ENSE	-4.8980558454875
IERS	-4.8980558454875
WHOM	-4.90028550081477
SUDD	-4.90028550081477
ASTE	-4.90028550081477
HATM	-4.90252013861619
NDON	-4.90252013861619
ESPE	-4.90475978120969
ECTE	-4.90475978120969
HILE	-4.90475978120969
VERA	-4.90475978120969
CHTH	-4.90700445106352
INES	-4.90700445106352
NEDA	-4.90700445106352
NEAN	-4.90925417079753
HEOL	-4.90925417079753
ORDS	-4.91150896318462
SSAN	-4.91376885115206
DENL	-4.91376885115206
RENT	-4.91376885115206
THAS	-4.91603385778291
IMTH	-4.91603385778291
HELI	-4.91603385778291
DSOM	-4.91830400631745
SHOW	-4.91830400631745
CONV	-4.92285982285331
HESH	-4.92285982285331
ASSO	-4.92514553813417
NISO	-4.92514553813417
INGM	-4.92743648988072
NEAR	-4.92743648988072
IVED	-4.92743648988072
LEAR	-4.92743648988072
EASA	-4.92743648988072
TOLD	-4.92743648988072
DOFT	-4.92973270214107
CHAR	-4.93203419912935
HEDT	-4.93203419912935
ASSE	-4.93203419912935
TENE	-4.93434100522727
DBYT	-4.93665314498565
WASI	-4.93665314498565
RECE	-4.93665314498565
ANSW	-4.93897064312601
HENE	-4.93897064312601
HALL	-4.93897064312601
DEAR	-4.93897064312601
EVID	-4.93897064312601
BUTW	-4.94129352454215
STTH	-4.94129352454215
NCEO	-4.94129352454215
TTEN	-4.94362181430174
NGWI	-4.94362181430174
ETOT	-4.94595553764796
EREP	-4.94595553764796
AYTH	-4.94595553764796
HIMW	-4.94595553764796
GING	-4.94595553764796
SHER	-4.94829472000113
HEIN	-4.95063938696039
OINT	-4.95063938696039
EWHI	-4.95063938696039
SATI	-4.95063938696039
ACHE	-4.95063938696039
ININ	-4.95298956430534
NDST	-4.95298956430534
SONE	-4.95298956430534
HEIS	-4.9553452779978
GWIT	-4.9553452779978
NDCO	-4.9553452779978
ATON	-4.9553452779978
ARDS	-4.9553452779978
EROO	-4.9553452779978
ESID	-4.9553452779978
SPEA	-4.95770655418348
NDBE	-4.95770655418348
TERR	-4.96007341919375
EONE	-4.96007341919375
TSEE	-4.96007341919375
EELI	-4.96244589954738
IEDT	-4.96244589954738
ATER	-4.96244589954738
WAND	-4.96244589954738
NINT	-4.96482402195234
NDNO	-4.96720781330762
ETIM	-4.96720781330762
ASSI	-4.96720781330762
LATE	-4.96720781330762
NFRO	-4.96720781330762
EPRE	-4.969597300705
REDA	-4.969597300705
TOOK	-4.969597300705
GHTA	-4.97199251143096
GHIM	-4.97199251143096
IMPO	-4.97439347296849
TOSE	-4.97439347296849
DERT	-4.97439347296849
SEYE	-4.97439347296849
ERUS	-4.97439347296849
ARTH	-4.97680021299906
NOFT	-4.97680021299906
OTHA	-4.97680021299906
INHE	-4.97921275940444
HEFO	-4.97921275940444
YOUS	-4.98163114026872
KNEW	-4.98163114026872
HEDE	-4.98163114026872
RENO	-4.98405538388023
ORAN	-4.98405538388023
SHAL	-4.98405538388023
ELFA	-4.98405538388023
ITIN	-4.98405538388023
TELY	-4.98405538388023
ELLE	-4.98405538388023
EDFO	-4.98648551873352
SCON	-4.98648551873352
DIST	-4.98648551873352
LETT	-4.98648551873352
RRES	-4.98648551873352
RSON	-4.9889215735314
INGN	-4.9889215735314
SPER	-4.99136357718696
INGD	-4.99136357718696
CHHE	-4.99136357718696
INGC	-4.99136357718696
